transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount_eur,country,customer_segment
14138,451,2025-07-15 06:32:53,Transfer,Entertainment,103.43,France,Standard
14139,253,2025-04-22 17:56:57,Online Payment,Transport,233.34,Senegal,Standard
14140,948,2025-11-01 06:58:45,Online Payment,Transport,252.08,Germany,Standard
14141,152,2025-07-30 18:19:34,Online Payment,Travel,130.49,France,Standard
14142,369,2025-06-07 01:40:30,Card Payment,Healthcare,297.92,Senegal,Standard
14143,98,2025-05-11 15:38:00,Transfer,Utilities,123.35,Senegal,Standard
14144,584,2025-05-23 22:50:24,Card Payment,Shopping,190.95,France,Standard
14145,364,2025-04-27 09:05:20,Card Payment,Healthcare,109.23,Germany,Business
14146,128,2025-05-04 12:06:18,Transfer,Healthcare,525.77,Senegal,Premium
14147,169,2025-09-02 23:26:10,Online Payment,Shopping,159.86,France,Standard
14148,98,2025-10-18 02:17:58,Transfer,Travel,72.08,Senegal,Standard
14149,543,2025-03-18 10:59:41,Card Payment,Travel,156.0,Senegal,Standard
14150,235,2025-11-27 06:49:41,Transfer,Transport,109.29,UK,Standard
14151,155,2025-06-14 21:32:37,Card Payment,Utilities,207.23,Germany,Standard
14152,887,2025-11-01 10:19:48,Online Payment,Restaurants,347.81,Germany,Premium
14153,366,2025-08-15 06:08:31,Card Payment,Restaurants,178.33,Senegal,Standard
14154,765,2025-01-11 21:42:17,Cash Withdrawal,Groceries,149.21,Portugal,Standard
14155,826,2025-06-16 02:21:44,Card Payment,Entertainment,44.93,UK,Standard
14156,710,2025-10-16 16:53:55,Cash Withdrawal,Restaurants,588.88,Senegal,Premium
14157,117,2025-06-13 18:47:56,Card Payment,Utilities,167.78,UK,Standard
14158,195,2025-10-14 10:48:02,Transfer,Shopping,75.58,Senegal,Standard
14159,621,2025-08-27 21:01:40,Card Payment,Restaurants,221.64,Germany,Standard
14160,94,2025-10-14 08:56:30,Card Payment,Entertainment,508.65,France,Premium
14161,148,2025-07-29 19:28:15,Card Payment,Travel,145.99,UK,Standard
14162,883,2025-07-11 16:04:52,Card Payment,Shopping,299.62,France,Standard
14163,399,2025-01-18 12:50:15,Card Payment,Travel,448.32,France,Premium
14164,970,2025-08-28 01:46:42,Transfer,Groceries,185.0,Spain,Standard
14165,757,2025-03-19 16:50:58,Online Payment,Travel,239.53,Germany,Standard
14166,217,2025-02-13 11:10:44,Transfer,Entertainment,354.06,UK,Premium
14167,679,2025-06-06 01:08:48,Card Payment,Entertainment,263.41,Senegal,Standard
14168,113,2025-05-13 16:09:13,Card Payment,Travel,215.83,UK,Standard
14169,586,2025-04-09 17:05:17,Transfer,Groceries,289.65,France,Standard
14170,20,2025-04-13 09:56:56,Transfer,Healthcare,226.24,UK,Standard
14171,514,2025-10-17 18:37:54,Card Payment,Groceries,22.48,Senegal,Premium
14172,54,2025-01-18 10:25:15,Online Payment,Travel,101.77,Germany,Standard
14173,181,2025-02-12 15:47:10,Cash Withdrawal,Travel,249.01,France,Standard
14174,202,2025-08-25 22:33:27,Card Payment,Healthcare,50.85,Senegal,Standard
14175,108,2025-07-11 14:16:54,Transfer,Utilities,125.72,Senegal,Standard
14176,613,2025-11-03 21:00:39,Transfer,Restaurants,104.07,Senegal,Business
14177,348,2025-08-14 23:40:25,Transfer,Restaurants,346.91,Germany,Business
14178,817,2025-10-02 08:58:07,Online Payment,Transport,508.49,France,Premium
14179,57,2025-09-05 03:11:17,Card Payment,Groceries,292.16,Portugal,Premium
14180,983,2025-11-01 01:40:19,Online Payment,Shopping,54.33,France,Standard
14181,749,2025-05-21 08:04:29,Card Payment,Restaurants,481.46,Senegal,Business
14182,236,2025-09-25 12:30:37,Online Payment,Restaurants,297.21,UK,Standard
14183,366,2025-03-15 17:40:48,Card Payment,Restaurants,248.17,Senegal,Standard
14184,962,2025-04-14 15:35:25,Card Payment,Healthcare,131.58,Germany,Premium
14185,47,2025-08-19 13:31:55,Card Payment,Travel,111.13,Senegal,Standard
14186,354,2025-12-30 04:50:13,Online Payment,Healthcare,69.82,Senegal,Standard
14187,658,2025-09-06 23:51:16,Card Payment,Entertainment,505.61,France,Premium
14188,479,2025-04-01 07:52:30,Card Payment,Healthcare,79.22,UK,Standard
14189,124,2025-12-15 17:37:56,Online Payment,Transport,24.69,Senegal,Standard
14190,997,2025-08-15 12:44:55,Card Payment,Transport,850.25,France,Business
14191,772,2025-07-25 17:29:22,Online Payment,Travel,224.16,Portugal,Standard
14192,17,2025-10-14 16:20:53,Card Payment,Entertainment,224.68,Germany,Standard
14193,893,2025-06-20 09:08:26,Card Payment,Shopping,157.67,Senegal,Standard
14194,474,2025-04-09 01:02:19,Cash Withdrawal,Restaurants,43.98,France,Standard
14195,773,2025-09-13 01:19:33,Transfer,Utilities,166.9,France,Standard
14196,368,2025-01-10 07:21:43,Online Payment,Healthcare,264.15,UK,Premium
14197,264,2025-02-15 04:56:18,Card Payment,Restaurants,483.5,Senegal,Premium
14198,167,2025-10-14 20:27:45,Card Payment,Groceries,312.31,UK,Premium
14199,518,2025-06-07 10:02:26,Online Payment,Healthcare,274.93,France,Standard
14200,319,2025-08-31 07:05:22,Transfer,Groceries,536.51,Senegal,Premium
14201,779,2025-07-20 11:49:02,Transfer,Utilities,250.33,France,Standard
14202,965,2025-07-23 18:15:43,Card Payment,Travel,335.44,Senegal,Premium
14203,695,2025-07-24 18:31:17,Card Payment,Groceries,430.68,Senegal,Business
14204,422,2025-01-13 14:32:09,Card Payment,Healthcare,117.42,UK,Standard
14205,8,2025-01-23 01:04:26,Card Payment,Utilities,26.42,Senegal,Premium
14206,646,2025-03-12 09:45:48,Cash Withdrawal,Travel,194.22,France,Standard
14207,615,2025-04-28 23:25:16,Card Payment,Shopping,21.33,Senegal,Standard
14208,253,2025-05-20 06:04:28,Transfer,Healthcare,200.1,Senegal,Standard
14209,565,2025-06-16 03:10:15,Online Payment,Shopping,55.48,Senegal,Standard
14210,450,2025-06-19 19:34:54,Transfer,Entertainment,131.41,Senegal,Standard
14211,530,2025-02-12 14:08:28,Cash Withdrawal,Travel,178.36,Senegal,Standard
14212,338,2025-01-31 12:59:21,Online Payment,Travel,74.42,France,Standard
14213,169,2025-02-16 15:58:08,Card Payment,Healthcare,230.19,France,Standard
14214,47,2025-11-30 18:04:00,Card Payment,Shopping,175.17,Senegal,Standard
14215,388,2025-04-03 23:02:25,Card Payment,Entertainment,108.31,Portugal,Standard
14216,675,2025-06-19 02:33:56,Card Payment,Shopping,56.57,France,Standard
14217,958,2025-12-30 04:44:56,Transfer,Healthcare,264.27,Senegal,Premium
14218,962,2025-09-02 00:05:11,Card Payment,Utilities,3868.55,Germany,Premium
14219,340,2025-09-15 23:03:57,Transfer,Transport,225.83,Senegal,Standard
14220,500,2025-04-26 07:22:32,Card Payment,Utilities,186.55,Spain,Premium
14221,144,2025-12-30 07:41:23,Card Payment,Utilities,220.49,Portugal,Premium
14222,481,2025-01-03 14:36:44,Card Payment,Transport,249.04,Spain,Standard
14223,3,2025-11-18 18:31:19,Card Payment,Shopping,490.95,UK,Premium
14224,181,2025-05-26 19:47:49,Online Payment,Groceries,24.18,France,Standard
14225,941,2025-10-02 23:26:33,Card Payment,Entertainment,442.48,France,Premium
14226,452,2025-02-06 23:22:14,Transfer,Utilities,261.77,Germany,Standard
14227,589,2025-07-24 08:31:36,Online Payment,Healthcare,138.14,UK,Business
14228,623,2025-12-12 12:41:11,Card Payment,Groceries,250.71,Senegal,Business
14229,819,2025-06-19 01:03:14,Cash Withdrawal,Healthcare,276.76,Senegal,Standard
14230,86,2025-12-29 07:26:37,Card Payment,Restaurants,148.38,UK,Standard
14231,174,2025-02-18 04:01:32,Transfer,Healthcare,392.63,Germany,Premium
14232,982,2025-04-27 13:53:30,Online Payment,Transport,159.69,Senegal,Standard
14233,360,2025-08-19 18:32:27,Cash Withdrawal,Shopping,551.83,Senegal,Premium
14234,974,2025-07-02 08:15:49,Card Payment,Transport,258.73,Senegal,Premium
14235,481,2025-12-31 01:59:36,Card Payment,Transport,80.51,Spain,Standard
14236,91,2025-10-02 18:11:08,Online Payment,Healthcare,188.53,France,Premium
14237,82,2025-03-28 16:18:36,Card Payment,Healthcare,66.0,Portugal,Premium
14238,376,2025-08-20 11:24:29,Card Payment,Groceries,177.77,Senegal,Standard
14239,420,2025-08-15 03:56:42,Transfer,Shopping,48.15,France,Standard
14240,186,2025-06-15 09:37:23,Card Payment,Shopping,167.71,France,Premium
14241,151,2025-09-08 18:22:00,Card Payment,Travel,267.11,Spain,Standard
14242,264,2025-04-05 11:03:29,Transfer,Utilities,319.59,Senegal,Premium
14243,161,2025-11-18 15:09:55,Transfer,Transport,30.68,France,Standard
14244,163,2025-03-19 18:26:02,Transfer,Utilities,165.94,Senegal,Standard
14245,544,2025-09-12 07:21:06,Card Payment,Healthcare,164.38,France,Standard
14246,127,2025-09-02 09:23:31,Online Payment,Entertainment,264.54,Senegal,Standard
14247,254,2025-11-29 06:55:07,Card Payment,Entertainment,265.57,Germany,Standard
14248,895,2025-01-14 16:50:19,Transfer,Travel,71.82,UK,Standard
14249,298,2025-09-28 07:26:01,Card Payment,Travel,124.28,France,Standard
14250,401,2025-12-15 01:53:11,Card Payment,Travel,203.31,Senegal,Standard
14251,253,2025-01-22 04:49:04,Card Payment,Shopping,119.27,Senegal,Standard
14252,821,2025-01-18 09:34:41,Online Payment,Healthcare,2365.3,Senegal,Business
14253,573,2025-01-07 15:48:10,Card Payment,Utilities,182.01,Germany,Premium
14254,634,2025-07-01 13:45:37,Online Payment,Groceries,472.1,Spain,Premium
14255,274,2025-11-15 00:17:06,Cash Withdrawal,Travel,137.79,France,Standard
14256,445,2025-11-11 19:06:32,Transfer,Restaurants,55.12,France,Standard
14257,20,2025-02-13 09:04:15,Card Payment,Restaurants,133.71,UK,Standard
14258,824,2025-11-05 23:21:06,Transfer,Groceries,340.67,UK,Premium
14259,765,2025-03-02 20:47:57,Transfer,Travel,55.59,Portugal,Standard
14260,108,2025-07-11 12:31:33,Transfer,Restaurants,123.47,Senegal,Standard
14261,228,2025-06-14 17:21:14,Online Payment,Utilities,144.32,Germany,Standard
14262,612,2025-05-02 10:53:22,Cash Withdrawal,Healthcare,406.5,Spain,Premium
14263,899,2025-06-24 05:01:08,Online Payment,Utilities,372.48,Senegal,Premium
14264,117,2025-06-10 22:05:13,Online Payment,Shopping,262.4,UK,Standard
14265,592,2025-12-13 01:18:09,Card Payment,Travel,714.54,Spain,Business
14266,790,2025-03-21 18:50:03,Card Payment,Entertainment,222.99,Portugal,Standard
14267,589,2025-05-19 12:30:44,Online Payment,Shopping,943.61,UK,Business
14268,769,2025-09-19 00:58:01,Online Payment,Entertainment,232.71,Senegal,Premium
14269,839,2025-01-06 05:39:58,Online Payment,Transport,236.92,Germany,Standard
14270,605,2025-05-11 01:18:03,Card Payment,Transport,162.23,France,Standard
14271,470,2025-10-01 07:27:54,Transfer,Restaurants,172.48,UK,Standard
14272,68,2025-12-10 00:55:01,Transfer,Groceries,15.62,Spain,Standard
14273,901,2025-09-08 09:00:49,Cash Withdrawal,Entertainment,207.05,Senegal,Standard
14274,508,2025-09-15 16:13:20,Card Payment,Utilities,173.85,Senegal,Standard
14275,102,2025-10-29 19:09:29,Card Payment,Groceries,179.98,Senegal,Standard
14276,295,2025-03-24 13:16:39,Card Payment,Restaurants,56.69,Portugal,Standard
14277,961,2025-09-10 06:02:01,Card Payment,Groceries,165.06,France,Standard
14278,727,2025-02-19 11:31:54,Card Payment,Healthcare,267.91,France,Premium
14279,65,2025-02-23 08:36:32,Online Payment,Utilities,125.17,Senegal,Standard
14280,24,2025-05-12 08:17:11,Card Payment,Transport,244.41,Senegal,Standard
14281,726,2025-05-27 16:07:45,Card Payment,Travel,143.22,Senegal,Premium
14282,399,2025-03-17 21:47:45,Card Payment,Restaurants,192.84,France,Premium
14283,688,2025-05-19 17:41:27,Card Payment,Entertainment,207.27,Senegal,Standard
14284,675,2025-01-29 18:23:25,Online Payment,Healthcare,178.0,France,Standard
14285,844,2025-10-20 10:05:39,Card Payment,Shopping,71.53,UK,Premium
14286,900,2025-09-10 04:28:12,Card Payment,Entertainment,166.46,Senegal,Standard
14287,211,2025-11-23 06:56:02,Online Payment,Travel,395.88,Senegal,Premium
14288,423,2025-09-05 07:54:11,Transfer,Restaurants,157.14,Portugal,Standard
14289,688,2025-02-10 11:59:26,Card Payment,Groceries,98.82,Senegal,Standard
14290,424,2025-05-22 05:19:59,Card Payment,Utilities,25.88,Senegal,Standard
14291,629,2025-07-16 23:36:54,Transfer,Restaurants,118.25,Portugal,Standard
14292,622,2025-06-22 00:39:57,Card Payment,Groceries,4026.29,Senegal,Premium
14293,462,2025-12-08 22:12:54,Transfer,Utilities,27.93,Spain,Premium
14294,749,2025-11-27 15:45:57,Card Payment,Transport,332.21,Senegal,Business
14295,579,2025-02-13 04:44:23,Cash Withdrawal,Healthcare,24.78,Senegal,Standard
14296,59,2025-03-07 17:06:21,Card Payment,Travel,95.43,UK,Standard
14297,270,2025-07-27 22:21:14,Card Payment,Healthcare,263.79,Germany,Standard
14298,582,2025-11-02 02:08:30,Cash Withdrawal,Shopping,215.62,Portugal,Standard
14299,816,2025-06-08 20:12:30,Card Payment,Healthcare,1458.7,Senegal,Premium
14300,666,2025-05-03 09:57:14,Online Payment,Utilities,73.02,Germany,Premium
14301,207,2025-01-12 17:20:09,Card Payment,Transport,214.2,Senegal,Standard
14302,392,2025-01-15 07:48:32,Card Payment,Entertainment,13.85,Senegal,Standard
14303,913,2025-10-29 16:23:00,Card Payment,Shopping,10.0,Senegal,Premium
14304,165,2025-03-06 03:56:37,Card Payment,Healthcare,60.15,Germany,Standard
14305,38,2025-03-19 17:49:56,Card Payment,Travel,231.9,France,Standard
14306,191,2025-08-04 09:30:53,Card Payment,Travel,16.28,Portugal,Standard
14307,473,2025-06-28 10:05:09,Card Payment,Transport,124.12,Spain,Standard
14308,246,2025-12-11 11:10:02,Cash Withdrawal,Travel,180.69,UK,Standard
14309,733,2025-09-21 03:09:40,Transfer,Entertainment,276.26,Portugal,Standard
14310,951,2025-01-18 22:00:46,Transfer,Transport,251.81,Spain,Standard
14311,495,2025-04-17 16:12:25,Card Payment,Restaurants,371.07,UK,Premium
14312,197,2025-03-21 08:19:41,Card Payment,Utilities,108.08,Senegal,Standard
14313,766,2025-05-31 08:53:33,Cash Withdrawal,Entertainment,238.09,UK,Standard
14314,188,2025-02-20 15:49:08,Card Payment,Travel,76.89,Senegal,Standard
14315,561,2025-03-31 17:14:34,Cash Withdrawal,Travel,166.76,Senegal,Standard
14316,791,2025-07-07 01:30:45,Card Payment,Travel,273.28,Senegal,Standard
14317,748,2025-07-18 01:38:43,Card Payment,Utilities,258.91,Spain,Premium
14318,576,2025-11-22 04:58:48,Online Payment,Transport,221.13,France,Standard
14319,822,2025-11-01 20:01:54,Card Payment,Shopping,645.6,UK,Business
14320,554,2025-12-31 10:39:48,Card Payment,Utilities,197.27,Spain,Standard
14321,173,2025-05-30 02:47:56,Online Payment,Restaurants,221.72,Germany,Standard
14322,128,2025-07-25 12:40:27,Transfer,Entertainment,486.45,Senegal,Premium
14323,490,2025-09-22 08:34:09,Card Payment,Groceries,336.13,UK,Premium
14324,266,2025-11-06 12:33:51,Card Payment,Groceries,183.42,Germany,Standard
14325,335,2025-04-10 11:39:07,Card Payment,Travel,225.54,Senegal,Standard
14326,157,2025-10-08 06:47:19,Card Payment,Restaurants,516.66,Senegal,Business
14327,391,2025-11-25 15:30:52,Transfer,Transport,208.7,Senegal,Standard
14328,138,2025-11-20 14:04:21,Card Payment,Travel,115.93,Germany,Standard
14329,933,2025-07-15 08:19:52,Card Payment,Travel,98.43,France,Standard
14330,325,2025-04-18 10:39:32,Transfer,Healthcare,61.73,Portugal,Standard
14331,187,2025-09-10 15:17:16,Online Payment,Groceries,1827.48,UK,Standard
14332,770,2025-03-22 15:46:18,Card Payment,Shopping,286.84,Portugal,Standard
14333,516,2025-01-22 20:46:36,Card Payment,Healthcare,505.86,Germany,Premium
14334,48,2025-07-15 06:53:46,Transfer,Entertainment,107.11,France,Premium
14335,812,2025-02-13 13:11:45,Card Payment,Entertainment,84.82,UK,Standard
14336,185,2025-10-25 23:45:46,Card Payment,Entertainment,115.32,Senegal,Standard
14337,402,2025-05-17 18:12:52,Card Payment,Healthcare,301.18,Senegal,Premium
14338,61,2025-03-01 00:23:20,Cash Withdrawal,Restaurants,231.44,Senegal,Standard
14339,20,2025-03-05 19:58:44,Transfer,Groceries,272.17,UK,Standard
14340,177,2025-05-03 19:50:00,Card Payment,Entertainment,160.48,Senegal,Standard
14341,456,2025-09-24 21:52:58,Transfer,Utilities,30.49,France,Standard
14342,62,2025-07-19 10:04:01,Card Payment,Entertainment,285.93,UK,Standard
14343,376,2025-12-04 21:57:04,Card Payment,Restaurants,267.25,Senegal,Standard
14344,123,2025-02-22 05:32:08,Online Payment,Groceries,323.63,Spain,Business
14345,497,2025-12-21 13:11:53,Card Payment,Shopping,578.78,Senegal,Premium
14346,925,2025-11-28 19:17:52,Card Payment,Utilities,111.39,UK,Standard
14347,303,2025-03-20 18:58:13,Online Payment,Travel,111.71,France,Premium
14348,526,2025-04-29 11:35:06,Card Payment,Travel,395.4,Senegal,Premium
14349,847,2025-11-10 10:48:28,Card Payment,Travel,251.22,France,Premium
14350,252,2025-12-03 03:41:46,Card Payment,Entertainment,537.18,Senegal,Premium
14351,815,2025-06-06 08:22:51,Card Payment,Shopping,142.41,Germany,Standard
14352,279,2025-11-26 08:16:26,Transfer,Healthcare,140.62,Germany,Standard
14353,468,2025-04-11 08:06:20,Card Payment,Entertainment,59.1,Senegal,Standard
14354,58,2025-09-02 16:01:26,Transfer,Groceries,241.84,Senegal,Standard
14355,146,2025-06-16 23:10:37,Online Payment,Healthcare,30.91,Portugal,Standard
14356,410,2025-02-04 06:08:48,Transfer,Shopping,250.21,France,Standard
14357,444,2025-04-17 08:49:51,Card Payment,Travel,103.54,Senegal,Standard
14358,122,2025-01-05 00:13:54,Transfer,Groceries,290.58,Portugal,Premium
14359,437,2025-04-01 03:56:45,Transfer,Restaurants,133.68,Germany,Standard
14360,741,2025-02-26 05:45:48,Online Payment,Utilities,65.67,Senegal,Standard
14361,17,2025-06-18 14:20:18,Transfer,Entertainment,170.56,Germany,Standard
14362,687,2025-07-15 19:13:26,Online Payment,Utilities,420.26,Senegal,Premium
14363,886,2025-12-07 09:26:57,Card Payment,Utilities,17.43,France,Standard
14364,79,2025-04-23 15:42:50,Transfer,Travel,237.65,Senegal,Standard
14365,301,2025-09-09 11:41:46,Online Payment,Utilities,11.99,Portugal,Standard
14366,62,2025-12-24 16:27:55,Transfer,Transport,297.14,UK,Standard
14367,340,2025-12-08 22:43:48,Online Payment,Entertainment,98.67,Senegal,Standard
14368,838,2025-08-10 07:58:06,Online Payment,Shopping,149.23,UK,Standard
14369,605,2025-10-25 12:07:24,Card Payment,Entertainment,208.53,France,Standard
14370,916,2025-05-23 07:18:38,Online Payment,Travel,62.61,Senegal,Standard
14371,940,2025-07-21 14:10:28,Card Payment,Groceries,283.89,Germany,Premium
14372,75,2025-01-03 03:51:48,Card Payment,Utilities,20.12,Senegal,Premium
14373,607,2025-09-30 20:03:00,Card Payment,Healthcare,300.29,UK,Premium
14374,286,2025-04-12 02:15:40,Card Payment,Restaurants,83.55,Spain,Standard
14375,394,2025-06-25 13:38:25,Transfer,Restaurants,287.6,Portugal,Standard
14376,301,2025-12-23 19:44:01,Transfer,Transport,51.24,Portugal,Standard
14377,190,2025-01-08 06:41:07,Transfer,Utilities,517.45,Germany,Premium
14378,887,2025-01-17 07:36:18,Card Payment,Restaurants,248.79,Germany,Premium
14379,342,2025-11-19 20:21:05,Online Payment,Shopping,58.38,UK,Standard
14380,368,2025-02-06 06:52:01,Online Payment,Entertainment,311.78,UK,Premium
14381,129,2025-10-27 20:00:08,Card Payment,Shopping,296.33,Senegal,Premium
14382,263,2025-12-25 14:57:16,Card Payment,Healthcare,198.17,Senegal,Standard
14383,645,2025-12-22 20:05:50,Cash Withdrawal,Utilities,268.02,Senegal,Standard
14384,664,2025-11-05 07:14:44,Card Payment,Restaurants,137.59,UK,Standard
14385,392,2025-11-27 00:11:05,Card Payment,Entertainment,94.18,Senegal,Standard
14386,119,2025-08-22 09:09:33,Transfer,Groceries,72.1,Portugal,Standard
14387,986,2025-09-27 16:55:11,Transfer,Healthcare,13.57,UK,Standard
14388,937,2025-05-06 00:39:53,Online Payment,Healthcare,331.71,Senegal,Premium
14389,467,2025-10-28 16:35:47,Transfer,Groceries,117.83,Senegal,Standard
14390,236,2025-06-12 23:57:12,Card Payment,Transport,93.87,UK,Standard
14391,744,2025-06-27 02:58:38,Transfer,Utilities,295.2,Portugal,Standard
14392,83,2025-06-28 17:33:35,Card Payment,Entertainment,965.18,France,Business
14393,457,2025-04-21 00:55:19,Transfer,Entertainment,164.93,Senegal,Standard
14394,935,2025-07-14 13:16:54,Transfer,Restaurants,106.09,UK,Premium
14395,974,2025-05-01 23:56:45,Transfer,Restaurants,452.0,Senegal,Premium
14396,931,2025-11-02 06:56:36,Online Payment,Transport,266.09,France,Standard
14397,189,2025-09-22 02:03:30,Transfer,Entertainment,105.08,Senegal,Standard
14398,338,2025-10-15 11:27:27,Card Payment,Utilities,144.3,France,Standard
14399,664,2025-07-07 23:07:32,Card Payment,Restaurants,50.07,UK,Standard
14400,634,2025-02-01 00:28:55,Card Payment,Entertainment,392.73,Spain,Premium
14401,852,2025-01-24 09:43:06,Card Payment,Transport,587.9,France,Premium
14402,858,2025-08-13 02:20:14,Transfer,Travel,308.81,Senegal,Premium
14403,702,2025-09-15 21:33:09,Card Payment,Shopping,217.15,Portugal,Standard
14404,406,2025-02-11 21:26:51,Card Payment,Transport,42.92,Portugal,Standard
14405,444,2025-03-16 22:52:43,Card Payment,Utilities,190.82,Senegal,Standard
14406,390,2025-11-27 03:44:29,Card Payment,Healthcare,118.54,Senegal,Premium
14407,300,2025-09-20 12:28:50,Card Payment,Entertainment,13.41,Germany,Standard
14408,811,2025-02-10 23:54:03,Card Payment,Travel,285.45,France,Standard
14409,684,2025-09-06 23:13:44,Online Payment,Transport,28.21,France,Premium
14410,908,2025-08-10 03:18:09,Card Payment,Entertainment,76.34,France,Standard
14411,626,2025-03-15 18:39:03,Card Payment,Transport,234.03,Senegal,Standard
14412,249,2025-03-13 00:19:22,Card Payment,Travel,211.57,Senegal,Standard
14413,818,2025-01-09 22:41:09,Online Payment,Healthcare,174.28,Senegal,Standard
14414,909,2025-02-13 19:43:23,Card Payment,Transport,84.79,France,Standard
14415,303,2025-09-10 10:20:04,Card Payment,Healthcare,416.91,France,Premium
14416,837,2025-04-05 06:46:21,Online Payment,Utilities,378.1,Senegal,Premium
14417,253,2025-04-22 19:45:53,Card Payment,Transport,277.54,Senegal,Standard
14418,35,2025-10-19 05:06:50,Card Payment,Healthcare,43.1,France,Standard
14419,215,2025-02-23 10:18:52,Card Payment,Healthcare,466.32,Senegal,Premium
14420,444,2025-04-05 05:37:02,Transfer,Travel,219.3,Senegal,Standard
14421,438,2025-07-05 10:04:03,Online Payment,Shopping,56.38,France,Standard
14422,755,2025-08-10 03:37:19,Online Payment,Transport,80.13,France,Standard
14423,978,2025-11-01 00:54:55,Card Payment,Transport,275.74,Senegal,Standard
14424,340,2025-09-13 02:59:57,Card Payment,Restaurants,132.1,Senegal,Standard
14425,692,2025-10-26 22:03:41,Card Payment,Entertainment,65.76,UK,Standard
14426,58,2025-07-20 21:46:52,Transfer,Entertainment,174.15,Senegal,Standard
14427,400,2025-01-27 16:07:59,Card Payment,Restaurants,1519.53,France,Standard
14428,247,2025-11-26 16:28:26,Online Payment,Entertainment,241.73,France,Premium
14429,757,2025-11-10 21:22:07,Cash Withdrawal,Groceries,215.62,Germany,Standard
14430,699,2025-04-12 22:39:20,Card Payment,Transport,255.52,Senegal,Standard
14431,30,2025-08-13 06:58:42,Online Payment,Entertainment,350.48,France,Premium
14432,410,2025-01-15 23:31:43,Online Payment,Utilities,238.29,France,Standard
14433,481,2025-10-25 13:38:12,Card Payment,Transport,190.45,Spain,Standard
14434,3,2025-07-19 02:52:02,Transfer,Groceries,491.3,UK,Premium
14435,8,2025-01-20 10:20:44,Online Payment,Transport,442.48,Senegal,Premium
14436,647,2025-01-27 12:38:49,Transfer,Utilities,696.64,Senegal,Business
14437,7,2025-06-13 04:14:55,Card Payment,Shopping,54.21,France,Standard
14438,982,2025-03-16 15:29:27,Card Payment,Utilities,289.45,Senegal,Standard
14439,344,2025-05-30 08:51:11,Cash Withdrawal,Utilities,65.99,Senegal,Standard
14440,442,2025-05-25 05:15:36,Transfer,Restaurants,5.84,Senegal,Standard
14441,872,2025-10-18 08:52:33,Card Payment,Restaurants,77.13,Senegal,Standard
14442,727,2025-09-15 20:04:48,Cash Withdrawal,Shopping,58.46,France,Premium
14443,976,2025-01-04 01:02:05,Card Payment,Healthcare,47.37,Senegal,Standard
14444,500,2025-10-08 00:12:50,Card Payment,Entertainment,20.1,Spain,Premium
14445,944,2025-03-01 02:54:34,Transfer,Entertainment,391.32,Senegal,Premium
14446,585,2025-06-12 00:32:14,Online Payment,Utilities,29.99,Portugal,Standard
14447,319,2025-09-27 05:21:12,Card Payment,Entertainment,307.93,Senegal,Premium
14448,321,2025-03-27 20:28:57,Transfer,Healthcare,213.48,Portugal,Standard
14449,571,2025-11-24 13:24:15,Transfer,Healthcare,427.37,France,Premium
14450,432,2025-11-26 13:41:25,Card Payment,Restaurants,155.48,Spain,Standard
14451,151,2025-08-02 13:49:02,Card Payment,Transport,210.87,Spain,Standard
14452,419,2025-12-18 16:39:58,Online Payment,Groceries,20.24,Senegal,Standard
14453,159,2025-07-10 11:49:36,Card Payment,Entertainment,257.69,Senegal,Standard
14454,149,2025-06-18 13:27:27,Card Payment,Restaurants,255.24,Portugal,Standard
14455,415,2025-12-07 01:01:43,Transfer,Transport,203.09,Spain,Standard
14456,275,2025-09-06 16:35:20,Card Payment,Travel,153.18,Germany,Standard
14457,334,2025-03-31 05:53:48,Online Payment,Restaurants,234.64,UK,Premium
14458,661,2025-09-04 14:46:48,Online Payment,Restaurants,1957.76,Senegal,Premium
14459,822,2025-02-19 02:54:33,Card Payment,Entertainment,760.06,UK,Business
14460,58,2025-10-02 21:55:29,Transfer,Transport,53.92,Senegal,Standard
14461,254,2025-02-16 04:15:11,Online Payment,Utilities,119.97,Germany,Standard
14462,559,2025-08-28 15:41:30,Online Payment,Entertainment,742.89,France,Business
14463,945,2025-07-26 14:57:13,Card Payment,Groceries,144.75,France,Standard
14464,962,2025-05-02 12:38:11,Cash Withdrawal,Utilities,45.73,Germany,Premium
14465,393,2025-01-07 14:33:08,Card Payment,Restaurants,60.64,Senegal,Premium
14466,270,2025-10-31 13:37:14,Card Payment,Restaurants,203.84,Germany,Standard
14467,546,2025-03-24 03:18:22,Card Payment,Groceries,409.59,France,Premium
14468,243,2025-02-14 13:06:52,Transfer,Groceries,225.8,Senegal,Standard
14469,110,2025-03-13 13:23:56,Transfer,Entertainment,185.04,France,Standard
14470,83,2025-04-20 20:57:54,Card Payment,Utilities,649.9,France,Business
14471,627,2025-04-09 18:26:38,Card Payment,Shopping,133.1,Senegal,Standard
14472,348,2025-04-25 09:53:31,Card Payment,Transport,172.35,Germany,Business
14473,39,2025-10-24 23:28:32,Online Payment,Entertainment,246.79,France,Business
14474,9,2025-08-11 14:37:50,Cash Withdrawal,Restaurants,129.18,Spain,Standard
14475,340,2025-01-23 02:03:41,Card Payment,Utilities,249.95,Senegal,Standard
14476,102,2025-03-19 00:31:51,Card Payment,Transport,144.93,Senegal,Standard
