user_id,event_date,country,acquisition_channel,visited,signed_up,verified,funded,active
3802,2025-01-27,Portugal,Social Media,1,0,0,0,0
3803,2025-10-26,France,Paid Search,1,0,0,0,0
3804,2025-03-22,Germany,Organic,1,1,1,1,1
3805,2025-01-29,Germany,Email,1,1,1,1,1
3806,2025-12-15,Senegal,Organic,1,1,1,1,0
3807,2025-07-02,France,Paid Search,1,0,0,0,0
3808,2025-02-10,United Kingdom,Email,1,1,0,0,0
3809,2025-10-13,United Kingdom,Social Media,1,1,1,0,0
3810,2025-05-24,Portugal,Paid Search,1,1,0,0,0
3811,2025-08-24,United Kingdom,Social Media,1,0,0,0,0
3812,2025-11-30,Portugal,Referral,1,1,1,0,0
3813,2025-03-25,Portugal,Organic,1,0,0,0,0
3814,2025-07-30,United Kingdom,Paid Search,1,1,1,1,1
3815,2025-07-24,Portugal,Social Media,1,1,1,1,1
3816,2025-02-01,Portugal,Organic,1,0,0,0,0
3817,2025-11-19,Portugal,Social Media,1,0,0,0,0
3818,2025-08-13,Spain,Organic,1,1,0,0,0
3819,2025-06-16,Portugal,Email,1,0,0,0,0
3820,2025-01-24,Senegal,Organic,1,0,0,0,0
3821,2025-09-05,Portugal,Paid Search,1,0,0,0,0
3822,2025-02-03,United Kingdom,Paid Search,1,1,1,0,0
3823,2025-03-03,Germany,Organic,1,1,1,1,1
3824,2025-04-22,Germany,Email,1,0,0,0,0
3825,2025-12-22,Senegal,Referral,1,0,0,0,0
3826,2025-01-18,France,Organic,1,1,1,1,1
3827,2025-07-20,France,Organic,1,1,1,0,0
3828,2025-09-06,France,Social Media,1,1,1,0,0
3829,2025-12-04,Portugal,Paid Search,1,0,0,0,0
3830,2025-03-17,France,Paid Search,1,1,0,0,0
3831,2025-08-15,France,Email,1,1,1,0,0
3832,2025-01-01,United Kingdom,Social Media,1,0,0,0,0
3833,2025-12-20,Portugal,Paid Search,1,0,0,0,0
3834,2025-04-26,France,Paid Search,1,1,1,1,1
3835,2025-07-23,Senegal,Organic,1,1,1,1,1
3836,2025-09-12,Senegal,Email,1,0,0,0,0
3837,2025-04-13,Germany,Organic,1,1,1,1,1
3838,2025-11-27,Spain,Paid Search,1,0,0,0,0
3839,2025-10-13,Portugal,Email,1,1,1,1,0
3840,2025-12-08,Portugal,Referral,1,0,0,0,0
3841,2025-05-15,Spain,Social Media,1,0,0,0,0
3842,2025-09-02,France,Social Media,1,1,1,1,0
3843,2025-04-21,Portugal,Paid Search,1,1,1,0,0
3844,2025-01-09,Portugal,Organic,1,0,0,0,0
3845,2025-05-30,United Kingdom,Paid Search,1,1,0,0,0
3846,2025-10-17,France,Paid Search,1,1,0,0,0
3847,2025-07-27,Senegal,Referral,1,1,0,0,0
3848,2025-06-22,France,Social Media,1,0,0,0,0
3849,2025-07-19,France,Referral,1,0,0,0,0
3850,2025-05-06,Senegal,Organic,1,1,1,0,0
3851,2025-09-09,United Kingdom,Organic,1,0,0,0,0
3852,2025-01-04,Germany,Social Media,1,1,1,1,1
3853,2025-10-15,United Kingdom,Paid Search,1,1,1,1,1
3854,2025-07-25,Portugal,Organic,1,1,1,1,1
3855,2025-08-31,Portugal,Social Media,1,1,1,1,1
3856,2025-07-05,United Kingdom,Social Media,1,1,0,0,0
3857,2025-11-17,Portugal,Organic,1,1,1,0,0
3858,2025-02-06,Senegal,Email,1,0,0,0,0
3859,2025-12-11,United Kingdom,Social Media,1,1,1,0,0
3860,2025-02-16,Spain,Referral,1,1,1,1,1
3861,2025-07-03,France,Organic,1,1,1,1,1
3862,2025-08-11,France,Organic,1,1,0,0,0
3863,2025-09-12,Senegal,Paid Search,1,0,0,0,0
3864,2025-02-15,France,Social Media,1,1,1,1,1
3865,2025-11-14,Germany,Referral,1,1,1,1,1
3866,2025-09-25,Germany,Paid Search,1,1,1,0,0
3867,2025-04-29,Senegal,Email,1,0,0,0,0
3868,2025-04-05,France,Referral,1,0,0,0,0
3869,2025-12-12,Senegal,Referral,1,0,0,0,0
3870,2025-12-23,Spain,Email,1,1,1,1,1
3871,2025-11-23,France,Email,1,0,0,0,0
3872,2025-12-24,Portugal,Social Media,1,1,1,0,0
3873,2025-07-15,United Kingdom,Social Media,1,1,0,0,0
3874,2025-12-11,Portugal,Email,1,1,1,1,1
3875,2025-03-03,Spain,Organic,1,1,1,1,0
3876,2025-05-20,United Kingdom,Email,1,1,0,0,0
3877,2025-05-26,Germany,Organic,1,0,0,0,0
3878,2025-01-01,France,Referral,1,0,0,0,0
3879,2025-08-26,Germany,Social Media,1,1,1,1,1
3880,2025-10-21,Germany,Email,1,1,1,0,0
3881,2025-08-03,France,Referral,1,0,0,0,0
3882,2025-08-07,Portugal,Organic,1,1,1,1,1
3883,2025-06-11,Portugal,Paid Search,1,1,1,0,0
3884,2025-05-20,Spain,Referral,1,1,0,0,0
3885,2025-08-14,Senegal,Organic,1,0,0,0,0
3886,2025-10-17,Portugal,Social Media,1,1,1,1,1
3887,2025-12-22,United Kingdom,Email,1,1,1,1,1
3888,2025-09-28,France,Referral,1,1,1,1,0
3889,2025-06-10,Spain,Social Media,1,0,0,0,0
3890,2025-11-14,Spain,Email,1,0,0,0,0
3891,2025-11-10,Germany,Social Media,1,0,0,0,0
3892,2025-07-31,Portugal,Referral,1,1,0,0,0
3893,2025-05-15,United Kingdom,Paid Search,1,1,1,1,0
3894,2025-11-10,Senegal,Referral,1,1,1,1,1
3895,2025-12-28,United Kingdom,Social Media,1,1,1,1,1
3896,2025-07-29,United Kingdom,Organic,1,1,1,0,0
3897,2025-10-15,France,Paid Search,1,1,1,1,1
3898,2025-09-02,Portugal,Paid Search,1,0,0,0,0
3899,2025-12-09,Spain,Email,1,1,0,0,0
3900,2025-02-21,France,Paid Search,1,1,1,0,0
3901,2025-10-20,Germany,Paid Search,1,1,1,0,0
3902,2025-01-23,Germany,Social Media,1,1,0,0,0
3903,2025-06-28,France,Social Media,1,1,0,0,0
3904,2025-07-09,United Kingdom,Referral,1,0,0,0,0
3905,2025-03-09,France,Organic,1,1,1,1,1
3906,2025-06-05,Germany,Organic,1,1,1,1,0
3907,2025-03-14,Portugal,Social Media,1,1,0,0,0
3908,2025-04-15,Portugal,Referral,1,1,1,1,1
3909,2025-07-20,France,Social Media,1,1,1,0,0
3910,2025-01-02,Spain,Referral,1,0,0,0,0
3911,2025-02-10,Spain,Email,1,1,1,0,0
3912,2025-10-10,United Kingdom,Paid Search,1,1,1,1,1
3913,2025-04-25,Spain,Email,1,1,0,0,0
3914,2025-06-01,France,Paid Search,1,0,0,0,0
3915,2025-03-22,Portugal,Paid Search,1,1,1,1,1
3916,2025-05-16,Germany,Paid Search,1,0,0,0,0
3917,2025-01-10,United Kingdom,Paid Search,1,0,0,0,0
3918,2025-10-24,Germany,Email,1,0,0,0,0
3919,2025-12-12,Portugal,Referral,1,0,0,0,0
3920,2025-10-04,Senegal,Organic,1,1,0,0,0
3921,2025-11-30,United Kingdom,Paid Search,1,1,1,0,0
3922,2025-01-26,France,Organic,1,1,0,0,0
3923,2025-08-13,United Kingdom,Organic,1,1,1,1,1
3924,2025-06-13,Senegal,Paid Search,1,1,0,0,0
3925,2025-07-07,Senegal,Paid Search,1,1,1,0,0
3926,2025-08-05,Germany,Social Media,1,1,0,0,0
3927,2025-03-23,France,Paid Search,1,1,0,0,0
3928,2025-11-16,France,Organic,1,1,1,1,0
3929,2025-04-21,France,Organic,1,1,1,1,1
3930,2025-02-04,Portugal,Organic,1,0,0,0,0
3931,2025-08-08,Germany,Social Media,1,0,0,0,0
3932,2025-01-06,Germany,Referral,1,1,1,0,0
3933,2025-06-11,France,Organic,1,1,1,1,1
3934,2025-03-30,France,Email,1,1,1,1,1
3935,2025-04-21,United Kingdom,Paid Search,1,1,1,1,0
3936,2025-10-25,Portugal,Organic,1,1,1,0,0
3937,2025-12-05,France,Social Media,1,1,1,1,0
3938,2025-07-31,United Kingdom,Email,1,1,0,0,0
3939,2025-02-22,Germany,Referral,1,1,1,1,1
3940,2025-11-04,France,Social Media,1,1,1,1,1
3941,2025-08-14,France,Referral,1,1,1,0,0
3942,2025-02-02,France,Paid Search,1,1,1,0,0
3943,2025-12-19,United Kingdom,Referral,1,1,1,0,0
3944,2025-09-17,Portugal,Paid Search,1,0,0,0,0
3945,2025-09-06,France,Paid Search,1,1,0,0,0
3946,2025-02-09,France,Organic,1,1,1,1,1
3947,2025-09-20,Senegal,Paid Search,1,0,0,0,0
3948,2025-12-19,Spain,Referral,1,0,0,0,0
3949,2025-11-11,Senegal,Organic,1,1,1,0,0
3950,2025-05-30,Portugal,Organic,1,0,0,0,0
3951,2025-04-26,Spain,Paid Search,1,1,1,0,0
3952,2025-05-09,Portugal,Social Media,1,1,1,0,0
3953,2025-02-26,Germany,Organic,1,1,1,1,1
3954,2025-05-11,France,Paid Search,1,1,1,1,0
3955,2025-03-18,France,Organic,1,1,1,1,0
3956,2025-10-30,Portugal,Referral,1,0,0,0,0
3957,2025-04-09,France,Organic,1,0,0,0,0
3958,2025-04-11,France,Social Media,1,1,1,0,0
3959,2025-01-10,United Kingdom,Email,1,0,0,0,0
3960,2025-09-13,Spain,Email,1,1,1,1,1
3961,2025-03-27,Senegal,Social Media,1,1,1,1,1
3962,2025-11-10,United Kingdom,Paid Search,1,0,0,0,0
3963,2025-08-18,Germany,Social Media,1,1,0,0,0
3964,2025-07-23,Germany,Paid Search,1,1,0,0,0
3965,2025-06-12,Germany,Paid Search,1,1,1,1,1
3966,2025-03-29,France,Social Media,1,1,1,1,1
3967,2025-10-05,Senegal,Paid Search,1,0,0,0,0
3968,2025-03-10,Senegal,Social Media,1,1,0,0,0
3969,2025-03-19,Spain,Social Media,1,1,1,0,0
3970,2025-07-30,France,Organic,1,1,1,0,0
3971,2025-12-25,Spain,Referral,1,1,1,0,0
3972,2025-03-20,Portugal,Referral,1,1,1,1,1
3973,2025-04-03,Senegal,Referral,1,1,1,1,1
3974,2025-11-27,Portugal,Email,1,1,1,0,0
3975,2025-04-25,Portugal,Email,1,0,0,0,0
3976,2025-01-21,Senegal,Social Media,1,1,0,0,0
3977,2025-04-25,Portugal,Paid Search,1,1,1,1,1
3978,2025-03-30,Senegal,Social Media,1,0,0,0,0
3979,2025-09-19,Portugal,Organic,1,0,0,0,0
3980,2025-10-03,France,Referral,1,1,1,0,0
3981,2025-06-02,Senegal,Organic,1,0,0,0,0
3982,2025-02-26,Spain,Social Media,1,1,1,1,0
3983,2025-03-10,Portugal,Organic,1,1,1,1,1
3984,2025-09-12,Germany,Email,1,1,0,0,0
3985,2025-09-24,United Kingdom,Referral,1,1,1,0,0
3986,2025-06-09,Portugal,Organic,1,1,1,1,1
3987,2025-02-27,Spain,Paid Search,1,0,0,0,0
3988,2025-08-12,France,Paid Search,1,1,1,1,1
3989,2025-05-26,France,Email,1,1,1,0,0
3990,2025-05-25,Portugal,Referral,1,0,0,0,0
3991,2025-10-18,Portugal,Organic,1,1,0,0,0
3992,2025-08-17,France,Referral,1,1,1,0,0
3993,2025-10-22,Portugal,Email,1,1,1,0,0
3994,2025-02-26,Portugal,Email,1,1,1,1,1
3995,2025-12-19,Portugal,Paid Search,1,0,0,0,0
3996,2025-02-01,Senegal,Social Media,1,0,0,0,0
3997,2025-03-24,Spain,Social Media,1,1,1,0,0
3998,2025-01-02,United Kingdom,Organic,1,1,1,1,1
3999,2025-05-01,Spain,Organic,1,0,0,0,0
4000,2025-10-11,Portugal,Paid Search,1,0,0,0,0
4001,2025-11-12,France,Email,1,0,0,0,0
4002,2025-02-01,Senegal,Referral,1,1,1,1,1
4003,2025-08-12,France,Paid Search,1,1,1,0,0
4004,2025-09-14,Spain,Referral,1,0,0,0,0
4005,2025-04-15,France,Referral,1,1,1,1,1
4006,2025-11-20,Spain,Referral,1,1,1,1,1
4007,2025-02-25,Senegal,Organic,1,1,1,0,0
4008,2025-04-13,France,Email,1,1,1,0,0
4009,2025-04-25,United Kingdom,Paid Search,1,1,1,0,0
4010,2025-09-28,Germany,Social Media,1,0,0,0,0
4011,2025-12-25,Senegal,Referral,1,0,0,0,0
4012,2025-09-04,Germany,Referral,1,1,1,0,0
4013,2025-07-09,Spain,Paid Search,1,1,0,0,0
4014,2025-10-03,Spain,Organic,1,0,0,0,0
4015,2025-05-17,France,Organic,1,1,1,1,1
4016,2025-08-24,Spain,Organic,1,1,1,1,1
4017,2025-05-07,Spain,Social Media,1,1,1,0,0
4018,2025-01-09,Portugal,Paid Search,1,0,0,0,0
4019,2025-07-12,United Kingdom,Referral,1,1,0,0,0
4020,2025-11-10,United Kingdom,Email,1,0,0,0,0
4021,2025-03-12,United Kingdom,Referral,1,1,1,1,0
4022,2025-03-25,United Kingdom,Social Media,1,1,1,1,1
4023,2025-08-16,Portugal,Social Media,1,0,0,0,0
4024,2025-10-24,Spain,Organic,1,1,1,1,1
4025,2025-08-05,Spain,Social Media,1,1,1,0,0
4026,2025-09-06,Senegal,Email,1,1,0,0,0
4027,2025-08-23,United Kingdom,Referral,1,1,1,0,0
4028,2025-10-20,United Kingdom,Referral,1,1,0,0,0
4029,2025-04-10,Spain,Email,1,0,0,0,0
4030,2025-02-27,Germany,Referral,1,1,0,0,0
4031,2025-09-23,Portugal,Social Media,1,1,1,1,1
4032,2025-07-14,United Kingdom,Email,1,1,1,1,1
4033,2025-03-27,Portugal,Email,1,0,0,0,0
4034,2025-01-06,United Kingdom,Paid Search,1,1,0,0,0
4035,2025-01-17,France,Referral,1,1,1,1,1
4036,2025-11-05,Senegal,Organic,1,0,0,0,0
4037,2025-04-02,United Kingdom,Email,1,0,0,0,0
4038,2025-07-03,Spain,Organic,1,0,0,0,0
4039,2025-01-01,Spain,Email,1,1,1,0,0
4040,2025-01-22,United Kingdom,Referral,1,1,0,0,0
4041,2025-10-10,France,Email,1,1,1,0,0
4042,2025-02-24,Spain,Social Media,1,1,0,0,0
4043,2025-01-08,France,Referral,1,0,0,0,0
4044,2025-01-07,Senegal,Organic,1,1,1,0,0
4045,2025-12-14,Germany,Organic,1,1,0,0,0
4046,2025-11-02,United Kingdom,Paid Search,1,1,0,0,0
4047,2025-07-03,Germany,Social Media,1,1,1,1,0
4048,2025-10-05,Portugal,Social Media,1,1,1,1,1
4049,2025-01-10,Portugal,Organic,1,1,1,0,0
4050,2025-01-18,Senegal,Organic,1,1,1,1,1
4051,2025-01-25,France,Social Media,1,0,0,0,0
4052,2025-06-05,United Kingdom,Paid Search,1,1,0,0,0
4053,2025-07-21,Germany,Social Media,1,0,0,0,0
4054,2025-08-05,Spain,Referral,1,0,0,0,0
4055,2025-07-11,France,Social Media,1,0,0,0,0
4056,2025-07-13,France,Paid Search,1,1,0,0,0
4057,2025-11-09,Spain,Referral,1,0,0,0,0
4058,2025-03-12,United Kingdom,Referral,1,0,0,0,0
4059,2025-04-05,France,Organic,1,1,1,1,1
4060,2025-12-04,United Kingdom,Referral,1,0,0,0,0
4061,2025-05-13,Germany,Social Media,1,1,1,1,1
4062,2025-06-16,United Kingdom,Email,1,1,1,1,0
4063,2025-04-29,Spain,Paid Search,1,1,1,1,1
4064,2025-06-20,Portugal,Social Media,1,1,1,0,0
4065,2025-11-02,Senegal,Organic,1,0,0,0,0
4066,2025-07-21,France,Paid Search,1,0,0,0,0
4067,2025-02-04,Portugal,Referral,1,1,0,0,0
4068,2025-03-15,Portugal,Referral,1,1,1,1,1
4069,2025-05-07,Spain,Social Media,1,1,1,1,1
4070,2025-04-03,Spain,Social Media,1,1,0,0,0
4071,2025-03-13,Portugal,Social Media,1,1,1,1,1
4072,2025-11-11,Senegal,Referral,1,1,1,1,0
4073,2025-01-25,United Kingdom,Social Media,1,1,1,1,1
4074,2025-04-28,United Kingdom,Paid Search,1,1,1,1,1
4075,2025-06-01,Senegal,Referral,1,1,1,0,0
4076,2025-10-20,Germany,Paid Search,1,1,0,0,0
4077,2025-11-05,France,Organic,1,1,1,1,1
4078,2025-03-05,Spain,Paid Search,1,1,0,0,0
4079,2025-02-05,Portugal,Paid Search,1,1,1,0,0
4080,2025-04-04,Germany,Organic,1,1,1,0,0
4081,2025-10-13,Senegal,Social Media,1,0,0,0,0
4082,2025-09-03,Spain,Referral,1,1,1,1,1
4083,2025-12-17,Senegal,Social Media,1,1,1,1,1
4084,2025-12-05,France,Social Media,1,0,0,0,0
4085,2025-09-05,Spain,Organic,1,1,1,1,1
4086,2025-09-02,France,Social Media,1,1,1,1,1
4087,2025-07-13,France,Email,1,0,0,0,0
4088,2025-10-29,Senegal,Social Media,1,1,0,0,0
4089,2025-03-11,Spain,Email,1,1,0,0,0
4090,2025-11-19,Germany,Social Media,1,0,0,0,0
4091,2025-06-24,Senegal,Email,1,1,1,1,1
4092,2025-01-25,Spain,Email,1,1,1,1,1
4093,2025-04-30,Portugal,Social Media,1,1,1,1,1
4094,2025-09-25,United Kingdom,Social Media,1,1,1,1,0
4095,2025-09-22,United Kingdom,Email,1,0,0,0,0
4096,2025-12-10,Spain,Referral,1,1,1,1,0
4097,2025-09-09,United Kingdom,Email,1,1,1,0,0
4098,2025-02-26,Spain,Organic,1,1,1,0,0
4099,2025-08-25,Portugal,Email,1,1,0,0,0
4100,2025-11-20,Senegal,Paid Search,1,1,1,0,0
4101,2025-08-20,Senegal,Referral,1,1,1,1,1
4102,2025-05-15,United Kingdom,Organic,1,0,0,0,0
4103,2025-04-16,Germany,Referral,1,0,0,0,0
4104,2025-03-23,Spain,Referral,1,0,0,0,0
4105,2025-02-23,Senegal,Paid Search,1,0,0,0,0
4106,2025-11-23,Senegal,Paid Search,1,1,1,1,1
4107,2025-02-11,Spain,Paid Search,1,1,0,0,0
4108,2025-10-03,Senegal,Social Media,1,0,0,0,0
4109,2025-06-22,Spain,Organic,1,0,0,0,0
4110,2025-01-12,Portugal,Email,1,0,0,0,0
4111,2025-10-21,Portugal,Paid Search,1,0,0,0,0
4112,2025-08-16,Germany,Email,1,1,1,1,1
4113,2025-08-05,Spain,Paid Search,1,1,0,0,0
4114,2025-02-15,Portugal,Social Media,1,0,0,0,0
4115,2025-10-03,Senegal,Referral,1,0,0,0,0
4116,2025-01-07,Portugal,Social Media,1,1,1,1,1
4117,2025-03-04,Spain,Paid Search,1,0,0,0,0
4118,2025-02-10,Senegal,Paid Search,1,0,0,0,0
4119,2025-09-30,France,Email,1,0,0,0,0
4120,2025-06-07,France,Social Media,1,1,1,1,1
4121,2025-12-20,Spain,Social Media,1,0,0,0,0
4122,2025-02-21,Spain,Organic,1,1,1,0,0
4123,2025-06-03,France,Referral,1,1,1,1,1
4124,2025-09-29,Germany,Paid Search,1,1,1,0,0
4125,2025-02-10,France,Social Media,1,1,1,1,1
4126,2025-05-04,Spain,Organic,1,0,0,0,0
4127,2025-11-17,United Kingdom,Email,1,1,0,0,0
4128,2025-08-09,Senegal,Social Media,1,1,1,0,0
4129,2025-02-14,Portugal,Social Media,1,0,0,0,0
4130,2025-07-12,France,Email,1,1,1,1,0
4131,2025-02-21,Germany,Social Media,1,1,0,0,0
4132,2025-11-11,Senegal,Paid Search,1,0,0,0,0
4133,2025-05-03,Germany,Referral,1,1,1,1,1
4134,2025-11-29,Germany,Referral,1,1,0,0,0
4135,2025-06-01,France,Email,1,1,0,0,0
4136,2025-05-12,Senegal,Referral,1,1,0,0,0
4137,2025-11-16,Portugal,Referral,1,0,0,0,0
4138,2025-06-15,Portugal,Paid Search,1,1,0,0,0
4139,2025-11-22,United Kingdom,Referral,1,0,0,0,0
4140,2025-01-22,United Kingdom,Organic,1,1,1,1,1
4141,2025-04-20,Senegal,Social Media,1,1,1,1,0
4142,2025-09-18,Senegal,Social Media,1,1,1,1,1
4143,2025-10-24,France,Email,1,1,1,1,1
4144,2025-01-23,Germany,Referral,1,1,1,0,0
4145,2025-12-04,Spain,Organic,1,1,1,1,0
4146,2025-11-11,Spain,Referral,1,0,0,0,0
4147,2025-06-13,United Kingdom,Organic,1,0,0,0,0
4148,2025-05-02,United Kingdom,Email,1,0,0,0,0
4149,2025-08-21,France,Referral,1,1,1,1,1
4150,2025-08-06,Spain,Email,1,0,0,0,0
4151,2025-02-24,Germany,Social Media,1,0,0,0,0
4152,2025-01-18,France,Social Media,1,0,0,0,0
4153,2025-10-30,Spain,Email,1,0,0,0,0
4154,2025-09-17,Germany,Paid Search,1,1,1,0,0
4155,2025-09-20,France,Paid Search,1,1,1,1,1
4156,2025-05-09,Senegal,Paid Search,1,0,0,0,0
4157,2025-11-06,Senegal,Email,1,0,0,0,0
4158,2025-06-28,France,Email,1,0,0,0,0
4159,2025-08-03,Senegal,Paid Search,1,1,1,1,1
4160,2025-01-21,United Kingdom,Organic,1,0,0,0,0
4161,2025-03-29,France,Organic,1,1,1,1,1
4162,2025-01-04,United Kingdom,Social Media,1,1,1,0,0
4163,2025-12-20,Spain,Social Media,1,1,1,1,0
4164,2025-05-03,Spain,Organic,1,1,1,0,0
4165,2025-02-20,Portugal,Paid Search,1,1,1,0,0
4166,2025-01-15,Spain,Email,1,1,1,0,0
4167,2025-10-22,Germany,Paid Search,1,1,1,0,0
4168,2025-06-02,France,Paid Search,1,1,1,0,0
4169,2025-11-27,Portugal,Paid Search,1,1,1,1,1
4170,2025-01-19,France,Social Media,1,1,1,0,0
4171,2025-04-21,Senegal,Referral,1,1,1,1,1
4172,2025-01-29,France,Organic,1,1,1,0,0
4173,2025-07-20,Germany,Paid Search,1,1,1,1,1
4174,2025-01-16,Senegal,Social Media,1,1,1,1,1
4175,2025-05-05,France,Social Media,1,0,0,0,0
4176,2025-10-16,Senegal,Organic,1,0,0,0,0
4177,2025-04-21,Spain,Referral,1,1,0,0,0
4178,2025-01-18,Portugal,Referral,1,1,1,1,0
4179,2025-10-17,Senegal,Email,1,1,1,1,1
4180,2025-03-03,Senegal,Social Media,1,1,0,0,0
4181,2025-05-24,Portugal,Referral,1,0,0,0,0
4182,2025-09-11,Senegal,Email,1,1,0,0,0
4183,2025-02-05,Germany,Organic,1,1,1,1,0
4184,2025-03-16,France,Social Media,1,1,0,0,0
4185,2025-03-09,France,Social Media,1,1,1,1,1
4186,2025-04-20,Spain,Social Media,1,0,0,0,0
4187,2025-03-14,Portugal,Organic,1,1,1,0,0
4188,2025-08-31,France,Referral,1,1,1,1,1
4189,2025-06-30,United Kingdom,Organic,1,1,1,1,1
4190,2025-11-05,United Kingdom,Email,1,1,0,0,0
4191,2025-03-10,United Kingdom,Social Media,1,0,0,0,0
4192,2025-07-03,Spain,Email,1,1,1,1,1
4193,2025-12-08,Senegal,Social Media,1,0,0,0,0
4194,2025-10-02,Spain,Organic,1,1,1,0,0
4195,2025-12-26,United Kingdom,Email,1,0,0,0,0
4196,2025-07-31,United Kingdom,Referral,1,1,0,0,0
4197,2025-09-21,Portugal,Referral,1,1,1,0,0
4198,2025-01-05,Spain,Email,1,1,1,1,1
4199,2025-08-13,Portugal,Email,1,0,0,0,0
4200,2025-10-17,Senegal,Email,1,1,1,0,0
4201,2025-03-08,Senegal,Referral,1,1,1,1,1
4202,2025-09-28,France,Referral,1,1,1,1,1
4203,2025-06-16,France,Social Media,1,1,1,1,0
4204,2025-01-21,Spain,Paid Search,1,1,1,1,1
4205,2025-08-10,France,Paid Search,1,0,0,0,0
4206,2025-01-05,France,Organic,1,0,0,0,0
4207,2025-04-13,Portugal,Referral,1,0,0,0,0
4208,2025-03-17,Senegal,Social Media,1,0,0,0,0
4209,2025-01-01,France,Paid Search,1,1,1,1,1
4210,2025-05-30,Portugal,Referral,1,1,1,0,0
4211,2025-01-02,Spain,Email,1,1,0,0,0
4212,2025-02-16,Senegal,Social Media,1,1,0,0,0
4213,2025-01-12,Spain,Organic,1,1,0,0,0
4214,2025-11-18,France,Paid Search,1,1,1,0,0
4215,2025-10-25,Portugal,Email,1,0,0,0,0
4216,2025-10-23,Portugal,Referral,1,0,0,0,0
4217,2025-11-13,Senegal,Referral,1,1,0,0,0
4218,2025-06-22,United Kingdom,Email,1,0,0,0,0
4219,2025-02-12,Spain,Referral,1,1,1,1,1
4220,2025-11-02,Spain,Email,1,1,1,1,0
4221,2025-05-06,Germany,Organic,1,0,0,0,0
4222,2025-09-25,Senegal,Social Media,1,1,1,0,0
4223,2025-12-22,United Kingdom,Social Media,1,1,0,0,0
4224,2025-06-08,France,Organic,1,1,1,0,0
4225,2025-01-07,Senegal,Social Media,1,1,0,0,0
4226,2025-05-23,Germany,Referral,1,1,1,0,0
4227,2025-11-07,Spain,Social Media,1,1,0,0,0
4228,2025-05-20,Germany,Referral,1,1,1,1,1
4229,2025-05-17,Portugal,Organic,1,0,0,0,0
4230,2025-12-28,Spain,Organic,1,0,0,0,0
4231,2025-03-19,France,Paid Search,1,1,1,0,0
4232,2025-01-01,France,Referral,1,1,1,1,1
4233,2025-05-15,Portugal,Social Media,1,0,0,0,0
4234,2025-08-28,France,Social Media,1,1,1,1,0
4235,2025-04-24,United Kingdom,Referral,1,1,1,1,1
4236,2025-10-14,France,Email,1,0,0,0,0
4237,2025-02-24,Spain,Organic,1,0,0,0,0
4238,2025-02-05,Portugal,Paid Search,1,0,0,0,0
4239,2025-06-17,United Kingdom,Email,1,1,1,0,0
4240,2025-02-28,Senegal,Organic,1,1,1,1,1
4241,2025-01-13,Senegal,Organic,1,1,1,1,1
4242,2025-02-15,Portugal,Paid Search,1,1,0,0,0
4243,2025-10-18,Portugal,Referral,1,1,1,1,0
4244,2025-09-30,Portugal,Social Media,1,1,1,1,1
4245,2025-05-13,United Kingdom,Referral,1,0,0,0,0
4246,2025-06-06,Portugal,Paid Search,1,0,0,0,0
4247,2025-08-14,Germany,Paid Search,1,0,0,0,0
4248,2025-06-03,Germany,Organic,1,1,1,1,1
4249,2025-11-17,France,Social Media,1,1,1,1,1
4250,2025-08-04,Senegal,Referral,1,0,0,0,0
4251,2025-10-01,France,Paid Search,1,0,0,0,0
4252,2025-02-21,Portugal,Paid Search,1,0,0,0,0
4253,2025-12-09,France,Referral,1,1,1,1,1
4254,2025-07-18,United Kingdom,Referral,1,0,0,0,0
4255,2025-03-08,United Kingdom,Organic,1,0,0,0,0
4256,2025-11-15,Germany,Referral,1,0,0,0,0
4257,2025-08-15,Spain,Social Media,1,0,0,0,0
4258,2025-05-31,Germany,Referral,1,0,0,0,0
4259,2025-12-06,France,Email,1,1,1,1,1
4260,2025-02-25,Spain,Social Media,1,1,1,1,1
4261,2025-05-01,United Kingdom,Social Media,1,0,0,0,0
4262,2025-06-07,Senegal,Social Media,1,0,0,0,0
4263,2025-07-13,Spain,Paid Search,1,0,0,0,0
4264,2025-03-19,Senegal,Social Media,1,0,0,0,0
4265,2025-08-10,United Kingdom,Email,1,0,0,0,0
4266,2025-07-02,France,Social Media,1,1,0,0,0
4267,2025-01-09,Germany,Social Media,1,0,0,0,0
4268,2025-11-26,Senegal,Organic,1,1,1,1,1
4269,2025-10-09,Senegal,Email,1,1,1,0,0
4270,2025-08-08,France,Social Media,1,1,1,0,0
4271,2025-09-14,Spain,Paid Search,1,0,0,0,0
4272,2025-09-28,Spain,Social Media,1,1,1,1,1
4273,2025-05-13,Senegal,Social Media,1,0,0,0,0
4274,2025-02-21,Senegal,Paid Search,1,1,0,0,0
4275,2025-07-09,United Kingdom,Paid Search,1,0,0,0,0
4276,2025-05-23,Senegal,Paid Search,1,1,1,0,0
4277,2025-01-27,United Kingdom,Email,1,0,0,0,0
4278,2025-09-28,Germany,Organic,1,0,0,0,0
4279,2025-05-03,Germany,Paid Search,1,1,1,0,0
4280,2025-07-17,Senegal,Organic,1,1,1,0,0
4281,2025-02-23,Spain,Referral,1,1,1,0,0
4282,2025-01-26,Senegal,Organic,1,0,0,0,0
4283,2025-01-17,Senegal,Paid Search,1,1,0,0,0
4284,2025-03-01,France,Organic,1,0,0,0,0
